"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","grado","matricula","repitentes"
"540165001","2015","NENI Nº 2015 (Ext. ESC. Nº 296)","OBERA","OBERA","Estatal","Rural","Común - Jardín de infantes ","Sala de 5 años","11",""
"540165002","2015","NENI Nº 2015 (Ext. ESC. Nº 153)","OBERA","SAN MARTIN","Estatal","Rural","Común - Jardín de infantes ","Sala de 4 años","7",""
"540165002","2015","NENI Nº 2015 (Ext. ESC. Nº 153)","OBERA","SAN MARTIN","Estatal","Rural","Común - Jardín de infantes ","Sala de 5 años","5",""
"540165003","2015","NENI Nº 2015 (Ext. ESC. Nº 249)","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","5",""
"540165003","2015","NENI Nº 2015 (Ext. ESC. Nº 249)","OBERA","SAN MARTIN","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","5",""
"540165004","2015","NENI Nº 2015 (Ext. ESC. Nº 141)","OBERA","SAN MARTIN","Estatal","Rural","Común - Jardín de infantes ","Sala de 3 años","7",""
"540165004","2015","NENI Nº 2015 (Ext. ESC. Nº 141)","OBERA","SAN MARTIN","Estatal","Rural","Común - Jardín de infantes ","Sala de 4 años","2",""
"540165100","2550","B.O.P. Nº 68","LEANDRO N. ALEM","GOBERNADOR LOPEZ","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","9","1"
"540165100","2550","B.O.P. Nº 68","LEANDRO N. ALEM","GOBERNADOR LOPEZ","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","2","1"
"540165100","2550","B.O.P. Nº 68","LEANDRO N. ALEM","GOBERNADOR LOPEZ","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","7","1"
"540165100","2550","B.O.P. Nº 68","LEANDRO N. ALEM","GOBERNADOR LOPEZ","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","4","0"
"540165100","2550","B.O.P. Nº 68","LEANDRO N. ALEM","GOBERNADOR LOPEZ","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","4","0"
"540165101","2550","Aula Sat. Nº 01: ""B.O.P. Nº 68""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","7","0"
"540165101","2550","Aula Sat. Nº 01: ""B.O.P. Nº 68""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","14","0"
"540165101","2550","Aula Sat. Nº 01: ""B.O.P. Nº 68""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","6","0"
"540165101","2550","Aula Sat. Nº 01: ""B.O.P. Nº 68""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","8","0"
"540165101","2550","Aula Sat. Nº 01: ""B.O.P. Nº 68""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","9","0"
"540165200","2558","C.F.P. Nº 08","LEANDRO N. ALEM","CERRO AZUL","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","238",""
"540165300","2554","B.O.P. Nº 64","CAINGUAS","CAMPO GRANDE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","13","3"
"540165300","2554","B.O.P. Nº 64","CAINGUAS","CAMPO GRANDE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","17","4"
"540165300","2554","B.O.P. Nº 64","CAINGUAS","CAMPO GRANDE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","11","1"
"540165300","2554","B.O.P. Nº 64","CAINGUAS","CAMPO GRANDE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","5","0"
"540165300","2554","B.O.P. Nº 64","CAINGUAS","CAMPO GRANDE","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","7","0"
"540165400","2037","NENI Nº 2037 (Sede ESC. Nº 98)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","42",""
"540165400","2037","NENI Nº 2037 (Sede ESC. Nº 98)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","51",""
"540165401","2037","NENI Nº 2037 (Ext. ESC. Nº 337)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","3",""
"540165401","2037","NENI Nº 2037 (Ext. ESC. Nº 337)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","3",""
"540165402","2037","NENI Nº 2037 (Ext. ESC. Nº 100)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","5",""
"540165402","2037","NENI Nº 2037 (Ext. ESC. Nº 100)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","6",""
"540165403","2037","NENI Nº 2037 (Ext. ESC. Nº 60)","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","5",""
"540165403","2037","NENI Nº 2037 (Ext. ESC. Nº 60)","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","1",""
"540165404","2037","NENI Nº 2037 (Ext. ESC. Nº 196)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","5",""
"540165404","2037","NENI Nº 2037 (Ext. ESC. Nº 196)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","4",""
"540165405","2037","NENI Nº 2037 (Ext. ESC. Nº 245)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Aglomerado","Común - Jardín de infantes ","Sala de 4 años","10",""
"540165405","2037","NENI Nº 2037 (Ext. ESC. Nº 245)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Aglomerado","Común - Jardín de infantes ","Sala de 5 años","17",""
"540165406","2037","NENI Nº 2037 (Ext. ESC. Nº 139)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","3",""
"540165406","2037","NENI Nº 2037 (Ext. ESC. Nº 139)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","2",""
"540165407","2037","NENI Nº 2037 (Ext. ESC. Nº 77)","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Aglomerado","Común - Jardín de infantes ","Sala de 4 años","17",""
"540165407","2037","NENI Nº 2037 (Ext. ESC. Nº 77)","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Aglomerado","Común - Jardín de infantes ","Sala de 5 años","27",""
"540165408","2037","NENI Nº 2037 (Ext. ESC. Nº 908)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","10",""
"540165408","2037","NENI Nº 2037 (Ext. ESC. Nº 908)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","8",""
"540165409","2037","NENI Nº 2037 (Ext. ESC. Nº 148)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","1",""
"540165409","2037","NENI Nº 2037 (Ext. ESC. Nº 148)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","1",""
"540165410","2037","NENI Nº 2037 (Ext. ESC. Nº 226)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","7",""
"540165410","2037","NENI Nº 2037 (Ext. ESC. Nº 226)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","4",""
"540165412","2037","Aula Sat. ""Espacio de Primera Infancia""	","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","17",""
"540165500","2559","B.O.P. Nº 58","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","32","0"
"540165500","2559","B.O.P. Nº 58","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","25","2"
"540165500","2559","B.O.P. Nº 58","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","12","0"
"540165500","2559","B.O.P. Nº 58","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","16","0"
"540165500","2559","B.O.P. Nº 58","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","16","0"
"540165600","2551","B.O.P. Nº 76","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","71","19"
"540165600","2551","B.O.P. Nº 76","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","46","9"
"540165600","2551","B.O.P. Nº 76","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","40","6"
"540165600","2551","B.O.P. Nº 76","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","31","6"
"540165600","2551","B.O.P. Nº 76","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","27","2"
"540165700","1478","ESC. ADULTOS Nº 78","ELDORADO","9 DE JULIO","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","56",""
"540165700","1478","ESC. ADULTOS Nº 78","ELDORADO","9 DE JULIO","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","2do Año/Grado","76",""
"540165700","1478","ESC. ADULTOS Nº 78","ELDORADO","9 DE JULIO","Estatal","Rural Aglomerado","Adultos - Primaria ","2er Ciclo","19",""
"540165700","1478","ESC. ADULTOS Nº 78","ELDORADO","9 DE JULIO","Estatal","Rural Aglomerado","Adultos - Primaria ","3er Ciclo","19",""
"540165701","1478","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 78""","ELDORADO","SANTIAGO DE LINIERS","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","17",""
"540165800","1479","ESC. ADULTOS Nº 79","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","47",""
"540165800","1479","ESC. ADULTOS Nº 79","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","2do Año/Grado","69",""
"540165800","1479","ESC. ADULTOS Nº 79","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos - Primaria ","1er Ciclo","20",""
"540165800","1479","ESC. ADULTOS Nº 79","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos - Primaria ","2er Ciclo","18",""
"540165800","1479","ESC. ADULTOS Nº 79","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos - Primaria ","3er Ciclo","15",""
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","42","2"
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","30","5"
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","34","5"
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","37","5"
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","30","3"
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","29","5"
"540165900","0918","ESC. Nº 918: ""El Buen Samaritano"" (Ex Aula Sat. ""ESC. Nº 680"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","26","3"
"540166000","2562","B.O.P. Nº 73","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","16","0"
"540166000","2562","B.O.P. Nº 73","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","19","0"
"540166000","2562","B.O.P. Nº 73","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","14","0"
"540166000","2562","B.O.P. Nº 73","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","14","0"
"540166000","2562","B.O.P. Nº 73","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","5","0"
"540166001","2562","Aula Sat. Nº 01: ""B.O.P. Nº 73""","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural","Común - Secundaria Completa req. 7 años ","3er Año/Grado","7","0"
"540166001","2562","Aula Sat. Nº 01: ""B.O.P. Nº 73""","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural","Común - Secundaria Completa req. 7 años ","4to Año/Grado","3","0"
"540166001","2562","Aula Sat. Nº 01: ""B.O.P. Nº 73""","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural","Común - Secundaria Completa req. 7 años ","5to Año/Grado","3","0"
"540166100","2561","E.P.E.T. Nº 50 (EX B.O.P. Nº 70)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","8","1"
"540166100","2561","E.P.E.T. Nº 50 (EX B.O.P. Nº 70)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","4","1"
"540166100","2561","E.P.E.T. Nº 50 (EX B.O.P. Nº 70)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","12","1"
"540166100","2561","E.P.E.T. Nº 50 (EX B.O.P. Nº 70)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","6","1"
"540166100","2561","E.P.E.T. Nº 50 (EX B.O.P. Nº 70)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","6","0"
"540166200","4029","E.P.E.T. Nº 29","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","31","8"
"540166200","4029","E.P.E.T. Nº 29","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","23","5"
"540166200","4029","E.P.E.T. Nº 29","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","7","1"
"540166200","4029","E.P.E.T. Nº 29","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","15","5"
"540166200","4029","E.P.E.T. Nº 29","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","6","1"
"540166200","4029","E.P.E.T. Nº 29","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","6to Año/Grado","3","0"
"540166300","2564","B.O.P. Nº 60","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","28","2"
"540166300","2564","B.O.P. Nº 60","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","17","0"
"540166300","2564","B.O.P. Nº 60","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","13","0"
"540166300","2564","B.O.P. Nº 60","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","14","0"
"540166300","2564","B.O.P. Nº 60","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","7","0"
"540166400","2560","B.O.P. Nº 72","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","15","0"
"540166400","2560","B.O.P. Nº 72","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","14","0"
"540166400","2560","B.O.P. Nº 72","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","13","0"
"540166400","2560","B.O.P. Nº 72","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","15","0"
"540166400","2560","B.O.P. Nº 72","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","17","0"
"540166500","2044","NENI Nº 2044 (Sede ESC. Nº 827) ","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","56",""
"540166500","2044","NENI Nº 2044 (Sede ESC. Nº 827) ","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","66",""
"540166501","2044","NENI Nº 2044 (Ext. ESC. Nº 609)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","35",""
"540166501","2044","NENI Nº 2044 (Ext. ESC. Nº 609)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","46",""
"540166504","2044","NENI Nº 2044 (Ext. ESC. Nº 912)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","18",""
"540166504","2044","NENI Nº 2044 (Ext. ESC. Nº 912)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","37",""
"540166600","2042","NENI Nº 2042 (Sede ESC. Nº 638)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","13",""
"540166600","2042","NENI Nº 2042 (Sede ESC. Nº 638)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","33",""
"540166600","2042","NENI Nº 2042 (Sede ESC. Nº 638)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","23",""
"540166601","2042","NENI Nº 2042 (Ext. ESC. Nº 41)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","41",""
"540166601","2042","NENI Nº 2042 (Ext. ESC. Nº 41)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","43",""
"540166602","2042","NENI Nº 2042 (Ext. ESC. Nº 71)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","6",""
"540166602","2042","NENI Nº 2042 (Ext. ESC. Nº 71)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 4 años","35",""
"540166602","2042","NENI Nº 2042 (Ext. ESC. Nº 71)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","Sala de 5 años","22",""
"540166603","2042","Aula Sat. ""Guardería Niñito Ven""	","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín maternal ","Lactantes","9",""
"540166603","2042","Aula Sat. ""Guardería Niñito Ven""	","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín maternal ","Sala de 2 años","21",""
"540166700","2045","NENI Nº 2045 (Sede ESC. Nº 238)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","Sala de 3 años","31",""
